topic,tweetid,text
cnn,7.05E+17,"""As A Confessed ""America Hating"" #Liberal I Support #Bernie, But Secretly ""Wish"" #Hillary on #USA~#msnbc #foxnews #nyt #wsj #cnn #wapo #cnbc """
cnn,7.05E+17,"""Clinton camp regrets accepting more debates https://t.co/YJn89dG4Vz #CNN """
cnn,7.05E+17,"""Advisers pushed TRUMP to turn #AntiWhite to appease #CNN @KatrinaPierson #FORESIGHT: Let's see how far he gets with new #AntiWhite campaign. """
cnn,7.05E+17,"""#Cnn  #Aclu #AP #Un #Obama  sorry but the worls is not 95% whiteand we are entering into a global era we have to be global citizens #Sanders """
cnn,7.05E+17,"""#Cnn  #Aclu #AP #Un #Obama  and he wants to lead a multicultural Country 95% white They don't even want the truth ..La la land  #Sanders """
cnn,7.05E+17,"""Advisers pushed TRUMP to turn #AntiWhite to appease #CNN @CLewandowski_  #FORESIGHT: Let's see how far he gets with new #AntiWhite campaign. """
cnn,7.05E+17,"""#CNN #BernieSanders allows #GOP #superpacs @NationalNurses do his ""dirty campaign"" bidding &amp; has gall to call out #Hillary? #VettingBernie """
cnn,7.05E+17,"""#Cnn  #Aclu #AP #Un #Obama  95% white living in a Fish bowl #Sanders Delusional to the end ... """
cnn,7.05E+17,"""Advisers pushed TRUMP to turn #AntiWhite to appease #CNN @MichaelCohen212 #FORESIGHT: Let's see how far he gets with new #AntiWhite campaign """
cnn,7.05E+17,"""#TheNewsClub South Dakota GOP governor vetoes bill requiring transgender students use bathroom of birth sex - AP #CNN #tcot """
cnn,7.05E+17,"""_ª‹£ Marco!  ã__ç Polo  Don't forget Mr. #Rubio didn't show up for work &amp; when he did, it was to sign Scarlet Letter Billã_çó  #Trump #Sanders #cnn """
cnn,7.05E+17,"""_ª‹£ Marco!  _ªÓ_ Polo  Don't forget Mr. #Rubio didn't show up for work &amp; when he did, it was to sign Scarlet Letter Bill_ªÉè  #Trump #Sanders #cnn """
cnn,7.05E+17,"""Advisers pushed TRUMP to turn #AntiWhite to appease #CNN @MichaelCohen212 #FORESIGHT:Let's see how far he gets with new #AntiWhite campaign """
cnn,7.05E+17,"""@realDonaldTrump exposed media for what they are. Clueless, cocooned, pretentious. https://t.co/IUzNLWNAfT #cnn #msnbc #foxnews """
cnn,7.05E+17,"""#Cnn  #Aclu #AP #Un #Obama  You mean Christians voting for and supporting the devil no your confused that's revelations #Trump bahahahaha """
cnn,7.05E+17,"""Imagine if #CNN @wolfblitzer or ANYONE at @CNNPolitics bothered #VettingBernie? #FEC #F35 #voter fraud #SierraBlanca https://t.co/uqHRKnwir1 """
cnn,7.05E+17,"""Spineless cowards! Advisers pushed TRUMP to turn #AntiWhite to appease #CNN @MichaelCohen212 @DanScavino @KeithSchiller45 @MrsVanessaTrump """
cnn,7.05E+17,"""#trump is from Germany..So He is the Best president #cnn #ABC #nbc #cbs """
cnn,7.05E+17,"""#independents and others who oppose #trump should punish networks #cnn #msnbc #fox and #cbs who promote him.... https://t.co/p54QK2ZXZa """
cnn,7.05E+17,"""Today it's one more #Vote for #HillaryClinton #ImWithHer &amp; despite #CNN #MSNBC #FoxNews NOT #VettingBernie it's #Hillyes 4 #SuperTuesday """
cnn,7.05E+17,"""According to new #CNN poll #BernieSanders the highest favorability of any US Presidential candidate #Supertuesday #MAprimary #Bernie #MA """
cnn,7.05E+17,"""#Cnn  #Aclu #AP #Un #Obama  its not enough your party should be held accountable  Dismantled and Banned It should be over Republicans """
cnn,7.05E+17,"""Democrats vote for #Hillary4Prison, a women, who by exit polls, they believe is dishonest &amp; untrustworthy! Shame on You! #CNN #SuperTuesday """
cnn,7.05E+17,"""#Cnn  #Aclu #AP #Un #Obama  They would rathervote and support an unethical deceptive Billionaire the one feeding off of themthen Republicans """
cnn,7.05E+17,"""#CNN Latest CNN/ORC Poll Confirms Sanders Dems' Best Chance to Win in November https://t.co/b82jax3NTo via marwanco. """
cnn,7.05E+17,"""#CNN UPDATED: CNN reporting from Cape Breton as Trump-inspired spotlight continues https://t.co/6hTOD7SISV via marwanco. """
cnn,7.05E+17,"""#CNN CNN in Cape Breton because of popular Donald Trump website https://t.co/mUUqkFSPdp via marwanco. """
cnn,7.05E+17,"""#CNN With Trump set to trump Super Tuesday, CNN heads to Cape Breton https://t.co/1j37viKf06 via marwanco. """
cnn,7.05E+17,"""#CNN Ron Paul: Trump vs. Clinton is 'super nationalistic populism vs. socialism' https://t.co/drm8VYyG3O via marwanco. """
cnn,7.05E+17,"""#CorporateMedia #CNN #MSNBC drooling over expected #HillaryClinton #SuperTuesday wins. #WallSt #BigBanks ready to serve the best Champagne """
cnn,7.05E+17,"""#Cnn  #Aclu #AP #Un #Obama  I'm a champion ..Love coarge and Truth little time little effort and Faith .They are in Shambles Republicans """
cnn,7.05E+17,"""@megynkelly You can delete #BernieSanders , corrupt #DNC has #HillaryClinton the LIAR appointed! More airtime 4 #MarcoRubio!  #Texas #cnn """
cnn,7.05E+17,"""Is #trump campaign a hoax? Get the 411. https://t.co/g6aqvHGAFL  #supertuesday #cnn #foxnews #msnbc https://t.co/XHiWwIa7v0 """
cnn,7.05E+17,"""Is #trump campaign a hoax? Get the 411. https://t.co/Z1LXvvuBGx  #supertuesday #cnn #foxnews #msnbc https://t.co/2pb57yn9f0 """
cnn,7.05E+17,"""Is #trump campaign a hoax? Get the 411. https://t.co/4ZRWZko2eC  #supertuesday #cnn #foxnews #msnbc https://t.co/llqTnepEt9 """
cnn,7.05E+17,"""Is #trump campaign a hoax? Get the 411. https://t.co/J2p7wnmeo7  #supertuesday #cnn #foxnews #msnbc https://t.co/1WiNJZjcPE """
cnn,7.05E+17,"""When a vulgar, divisive bigot is on the edge of nomination, #CNN knows what angle to cover. #Trump #SuperTuesday https://t.co/5GzK41g9Qt """
cnn,7.05E+17,"""Dear #CNN please DO NOT SAY MN Polls say Trump is in the LEAD in MN. You have be incorrect consistently on this fact! #Marcomentum #Vote """
cnn,7.05E+17,"""The Ugly Racist Clinton Legacy https://t.co/VfeuFJ93qX #SuperTuesday #cnn #sitroom #nyc #boston #chicago #tcot """
cnn,7.05E+17,"""I just realized how hard its going to be to watch the results come in on #CNN #FOX 7 MINS INTO FOX AND SPITTING BS ON TRUMP...JEEEZ! """
cnn,7.05E+17,""".@marklevinshow The billionaire boss doesn't think he'll do as he's told. And he's an asshole? #cnn #TedCruz """
cnn,7.05E+17,"""Watching #CNN trying to learn something about all this ""Super Tuesday"" hype, a woman CNN reporter just referred to #Trump as ""Donald"". """
cnn,7.05E+17,"""https://t.co/sNyQ4mgQlM #donaldtrump #tedcruz #strongchristian #howardstern #Trump2016 #politics #2016Election #cnn https://t.co/TTa5o2XFcy """
cnn,7.05E+17,"""#Cnn  #Aclu #AP #Un #Obama  Bahahahahahaha A Revolution oh like John wrote about in the 60's and Bernie plagiarized abahahahahbaabababah """
cnn,7.05E+17,"""#CNN Marco Rubio on Donald Trump: Time to pull his 'mask' off."" but meant to say Hood. """
cnn,7.05E+17,"""Seems like we're ALL being lied to AGAIN...https://t.co/dMHuMcpr2X #FBIvsApple #FoxNews #cnn #msnbc #greta #KellyFile #Election2016 #gop """
cnn,7.05E+17,"""Getting ready to head out to the polls. #Trump2016 #morningjoe #SuperTuesday #CNN https://t.co/YsQeXmPdYH """
cnn,7.05E+17,"""#Cnn  #Aclu #AP #Un #Obama  isn'tannouncing a PressConfreressoearly effectivelysayingthese Candidateshave nochance #Cruz #Rubio #Republicans """
cnn,7.05E+17,"""Note: SEE who #cnn says beats TRUMP by 12 points! Hint: It ain't #Hillary!! #BernieSanders #Bernie2016 #FeelTheBern  https://t.co/kJF1GKxjKf """
cnn,7.05E+17,"""ATTN: #BernieSanders =TRUE change. Not just the pendulum going another direction every 8 yrs or being STUCK in the same spot. #CNN #FoxNews """
cnn,7.05E+17,"""#CNN #MSNBC These 9 Republicans voted against naming Post Office for Maya Angelou,  former poet laureate of USA https://t.co/BQCDPnODxp """
cnn,7.05E+17,"""Hillary Clinton kissing KKK Grand Wizard and Democrat Sen Robert Byrd https://t.co/jbPlo50dju #cnn #TheLead #nyc #boston #atlanta #dallas """
cnn,7.05E+17,"""Hillary Clinton kissing KKK Grand Wizard and Democrat Sen Robert Byrd https://t.co/jbPlo50dju #SuperTuesday16 #cnn #sitroom #nyc #tcot #sgp """
cnn,7.05E+17,"""#Cnn  #Aclu #AP #Un #Obama  of course that is also pretending he is not a plagiarizing  thief ...#Sanders """
cnn,7.05E+17,"""#CNN https://t.co/hAGbIbeIRt .RealBenCarson calls on 5 GOP presidential candidates to meet to bury their hatchets_Ñ_ https://t.co/DjFCuz4Ktu """
cnn,7.05E+17,"""#FoxNews Questioning if GOP is big enough for all members. Time for a 3rd party. #cnn #msnbc #pbsnewshour #CBSnews #abcnews #SuperTuesday """
cnn,7.05E+17,"""Clinton Campaign Fundraises With Lobbyist For Company She Attacks in Ad https://t.co/4v6B53EDVN #SuperTuesday16 #cnn #sitroom #nyc #tcot """
cnn,7.05E+17,"""#Cnn  #Aclu #AP #Un #Obama  the sanders camp and #sanders is plagiarizing and exploiting  me #SuperTuesday #Women #HilaryClinton """
cnn,7.05E+17,"""Black group kicked out of Trump rally https://t.co/wxWhqFhGky #cnn """
cnn,7.05E+17,"""Sanders' in his own offensive words https://t.co/TiaQhQHTJY #cnn """
cnn,7.05E+17,"""Clinton picks on Trump's KKK stumble https://t.co/VmwrnPRFHD #cnn """
cnn,7.05E+17,"""God, #CNN  wants SO BADLY to say that @BernieSanders is out of the race. @ChrisCuomo @jaketapper Give Bernie a fair chance already. """
cnn,7.05E+17,"""#fox #cnn if hillary going to sling kkk at #trump2016 then why isn't this brought up https://t.co/w7ucPpAa4C """
cnn,7.05E+17,"""#CNN #MSNBC OMG, Rubio is right! Trump's hands are small. https://t.co/JRKaEHZ0Mg """
cnn,7.05E+17,"""Donald Trump and Megyn Kelly rematch set for Super Thursday https://t.co/QzY40aXay7 #cnn """
cnn,7.05E+17,"""#CNN .RealBenCarson calls on GOP candidates to gather; says 2016 race took ""turn for the worse"" _Ñ_ https://t.co/nmVRCNazmC """
cnn,7.05E+17,"""#CNN ""Trump"" as an anti-Latino epithet? Ugly incidents at high school games 400 miles apart _Ñ_ https://t.co/JJV1y9sIDx """
cnn,7.05E+17,"""#CNN A 74 year old, unknown liberal is able to challenge professional Presidential Candidate Clinton. The GOP may make short work of her. """
cnn,7.05E+17,"""#Cnn  #Aclu #AP #Un #Obama  The Most Honset Man in #Washington when he is not lying to you #Sanders .....#SuperTuesday #Women #Hilary """
cnn,7.05E+17,"""#Cnn  #Aclu #AP #Un #Obama Tell you what ever you want to hear and plagiarize the rest #Sanders #SuperTuesday #Women #FCC #HilaryClinton """
cnn,7.05E+17,"""#CNN CNN in Cape Breton because of popular Donald Trump website  @FollowNewsNow """
cnn,7.05E+17,"""#Cnn  #Aclu #AP #Un #Obama he dosent need to Proven anything he is a deceptive Politician the incompetent  past #Sanders ..#SuperTuesday """
cnn,7.05E+17,"""#CNN it really is pathetic to see Bill Press sit there refusing to accept the fact that it's over for @SenSanders  I see a tantrum ahead. _ªÉ_ """
cnn,7.05E+17,"""#Cnn  #Aclu #AP #Un #Obama Did great for white people all these years while ignoring the abuse brutality and oppression of others #Sanders """
cnn,7.05E+17,"""My @realdonaldtrump conspiracy theory.  https://t.co/0762551a9E  #supertuesday #cnn #gop #foxnews @huffpostpolitics https://t.co/XOp7nsh2fN """
cnn,7.05E+17,"""My @realdonaldtrump conspiracy theory.  https://t.co/FFA0xH6Q4P  #supertuesday #cnn #gop #foxnews @huffpostpolitics https://t.co/HKNPD1ldun """
cnn,7.05E+17,"""My @realdonaldtrump conspiracy theory.  https://t.co/5XsxgpLDZ9  #supertuesday #cnn #gop #foxnews @huffpostpolitics https://t.co/G7U5UOw66M """
cnn,7.05E+17,"""My @realdonaldtrump conspiracy theory.  https://t.co/VL0q9m3TKz  #supertuesday #cnn #gop #foxnews @huffpostpolitics https://t.co/47QGtoUqCQ """
cnn,7.05E+17,"""where the hell did #cnn get this poll from?? #Clinton beats #Trump 52% to 44%?? Any other poll I have seen had Clinton up by 2 or 3%. """
cnn,7.05E+17,"""#CNN #TwistedMedia David Duke Responds to CNN - Speaks to Trump &amp; All Americans https://t.co/Tuw9HNM9rb via @YouTube """
cnn,7.05E+17,"""#SuperTuesdayFraud #CNN If #Trump does not win its fixed. Multiple reports of fraud. """
cnn,7.05E+17,"""#Cnn  #Aclu #AP #Un #Obama He is not qualified to run this country We ARE Not ALL WHITE #Sanders """
cnn,7.05E+17,"""#cnn Why you spend the majority of the time covering the Republican candidates? """
cnn,7.05E+17,"""DNC chair joins GOP attack on Elizabeth Warren's agency https://t.co/Rj5yzOSRDw via @HuffPostPol  S-can DWS #cnn #msnbc """
cnn,7.05E+17,"""@2AFight You're an imbecile, ignoramus&amp;full of lies as u push the same crap as the silly lame stream media/bought off corrupt #GOP #RNC #CNN """
cnn,7.05E+17,"""Trump says people told him he has 'beautiful hands?' Any man having 'beautiful hands' has never worked a day in his life. #SuperTuesday #CNN """
cnn,7.05E+17,"""#Cnn  #Aclu #AP #Un #Obama to be a successful leader of America (The Melting Pot) He is the past should be retired #Sanders """
cnn,7.05E+17,"""#Cnn  #Aclu #AP #Un #Obama yeah he can steal the sediment of the day and make a bunch of noise but is not equipped with the tools #Sanders """
cnn,7.05E+17,"""Double Standard Racism, #Trump Ambushed In #KKK Media Setup: https://t.co/BZYcZZgJaO via @httpstwittercomRickRWells #CNN #JAKETAPPER """
cnn,7.05E+17,"""#MarchForBernie No major news network reporting on this exciting country wide event. Too busy reporting bought stories. #CNN #FoxNews #MSNBC """
cnn,7.05E+17,"""#Cnn  #Aclu #AP #Un #Obama He is not apart of the Futureto come he ispart of the incompetency in #Washington that shapedour present #Sanders """
cnn,7.05E+17,"""#cnn #topstories Black group kicked out of Trump rally - A group of black students attending a Donald Trump ral... https://t.co/sfpXAXQL2E """
cnn,7.05E+17,"""#cnn #topstories What to watch for - Super Tuesday is here, and as the presidential race goes national, Hillary... https://t.co/DJBE5xd3rx """
cnn,7.05E+17,"""#DonaldTrump is the pied piper of (Hamelin) #GOP  - all the little spoiled republican children follow him while he plays his pipe #cnn """
cnn,7.05E+17,"""#Cnn  #Aclu #AP #Un #Obama He is the Senator of a state that is 95% White not a fair representation of our country #Sanders """
cnn,7.05E+17,"""#Cnn  #Aclu #AP #Un #Obama hewas running on justone issueandonly added to hisFerber and Rhetoric when we reached #SC #Sanders (Black Voters) """
cnn,7.05E+17,"""#SuperTuesday I would like to remind #CNN that #HillaryClinton has not won the Democrat nomination yet. Talk about bias media. """
cnn,7.05E+17,"""Gov. @JohnKasich: I will be the nominee #cnn #kasichforus #kasichforme #gop #election2016 #kasich https://t.co/Clku5SI446 """
cnn,7.05E+17,"""People are voting for Trump to show GOP Congress does nothing for them + white nationalism + Media attention. #msnbc #cnn #SuperTuesday """
cnn,7.05E+17,"""#GOP children acting like spoiled brats #DonaldTrump #cnn """
cnn,7.05E+17,"""Black group kicked out of Trump rally: A group of black students attending a Donald Trump rally at Valdosta_Ñ_ https://t.co/EOE1Hw3vyu #cnn """
cnn,7.05E+17,"""haha 'the silent majority stands with trump' #CNN """
cnn,7.05E+17,"""A new #CNN #poll shows #Trump loses to #Hillary #Clinton 44% to 52% and loses to #Bernie #Sanders 43% to 55% #ChooseCruz to defeat the dems! """
cnn,7.05E+17,"""Best joke I've heard all day... go figure it was from #CNN lol Trump is the most wishy-washy candidate #NeverTrump  https://t.co/kldNa9OieG """
cnn,7.05E+17,"""#CNN Should ask Why @bill clintonwent in a shut down a @BernieSanders strong polling station for 2 hours! https://t.co/RytEZSYKRl """
cnn,7.05E+17,"""@jaketapper Time for some balance on #cnn. https://t.co/QhIX9TfaNk """
cnn,7.05E+17,"""When #CNN calls Texas for #DonaldTrump  the GOP will officially dead LMAO #SuperTuesday """
cnn,7.05E+17,"""#cnn Mitch McConnell, Orin Hatch and their Good Old Boy Republican Club are responsible for the Republican Voter Revolt. """
cnn,7.05E+17,"""#TheNewsClub Westlake wins court battle; GOP leaders denounce Trump;_Ñ_ https://t.co/pm863Nx5hO #Foxnews #CNN #News https://t.co/zinhIWFHw6 """
cnn,7.05E+17,""".@MarcoRubio confident that ""Donald Trump will never have 1,237 delegates."" #SuperTuesday #CNN """
cnn,7.05E+17,"""#MSNBC #ABC #NBC #CBS #FoxNews #CNN  Why no MSM reports on Sanders FEC investigations? https://t.co/xlABnAMlHW """
cnn,7.05E+17,"""#trump #cnn #tapper CNN's Jake Tapper Presses Donald Trump To Condemn The Ku Klux Klan https://t.co/XouEiIZ2vc JAKE BAITS TRUMP-OTHER PEOPLE """
cnn,7.05E+17,"""#Cnn  #Aclu #AP #Un #Obama The richest that's who #Trump is loyal to Not America and Not Americans ... """
cnn,7.05E+17,"""What it says to me is they want their way all the time, &amp; no one else should get anything they need/want in USA but them #GOP #angry #cnn """
cnn,7.05E+17,"""#Cnn  #Aclu #AP #Un #Obama That's right that's exactly where #Trumps loyalties lie in the wealthy Republican party who feel threaten """
cnn,7.05E+17,"""#CNN @wolfblitzer #hillaryclinton can't burp without @CNNPolitics panel discussion but feigns clueless #BernieSanders #FEC illegal $$? """
cnn,7.05E+17,"""its a matter of perspective though esp considering the opposition Obama has faced &amp; is still facing #cnn #GOP #angry """
